"INDICATOR","HFAMDB_667"

"HFAMDB_667","Mental and behavioural disorders, per 100 000 population, by sex (age-standardized death rate)"

"UNIT_TYPE","Unit"
"DTH_100K","deaths per 100 000"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATE","Rate"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"DNK","","TOTAL","FEMALE","2018","31.33"
"ESP","","TOTAL","FEMALE","1968","3.12"
"ESP","","TOTAL","FEMALE","1969","3.21"
"ESP","","TOTAL","FEMALE","1971","1.95"
"ESP","","TOTAL","FEMALE","1972","2.11"
"ESP","","TOTAL","FEMALE","1973","2.11"
"ESP","","TOTAL","FEMALE","1974","2.08"
"ESP","","TOTAL","FEMALE","1975","2.57"
"ESP","","TOTAL","FEMALE","1976","2.22"
"ESP","","TOTAL","FEMALE","1977","2.07"
"ESP","","TOTAL","FEMALE","1978","2.13"
"ESP","","TOTAL","FEMALE","1979","2.29"
"ESP","","TOTAL","FEMALE","1980","1.79"
"ESP","","TOTAL","FEMALE","1981","1.95"
"ESP","","TOTAL","FEMALE","1982","1.94"
"ESP","","TOTAL","FEMALE","1983","3.12"
"ESP","","TOTAL","FEMALE","1984","3.51"
"ESP","","TOTAL","FEMALE","1985","4.38"
"ESP","","TOTAL","FEMALE","1986","5.15"
"ESP","","TOTAL","FEMALE","1987","6.29"
"ESP","","TOTAL","FEMALE","1988","6.94"
"ESP","","TOTAL","FEMALE","1989","8.42"
"ESP","","TOTAL","FEMALE","1990","10.62"
"ESP","","TOTAL","FEMALE","1991","12.82"
"ESP","","TOTAL","FEMALE","1992","12.47"
"ESP","","TOTAL","FEMALE","1993","13.45"
"ESP","","TOTAL","FEMALE","1994","14.71"
"ESP","","TOTAL","FEMALE","1995","16.03"
"ESP","","TOTAL","FEMALE","1996","16.83"
"ESP","","TOTAL","FEMALE","1997","17.48"
"ESP","","TOTAL","FEMALE","1998","18.51"
"ESP","","TOTAL","FEMALE","1999","17.47"
"ESP","","TOTAL","FEMALE","2000","15.9"
"ESP","","TOTAL","FEMALE","2001","15.83"
"ESP","","TOTAL","FEMALE","2002","15.73"
"ESP","","TOTAL","FEMALE","2003","17.3"
"ESP","","TOTAL","FEMALE","2004","14.95"
"ESP","","TOTAL","FEMALE","2005","15.36"
"ESP","","TOTAL","FEMALE","2006","14.04"
"ESP","","TOTAL","FEMALE","2007","13.81"
"ESP","","TOTAL","FEMALE","2008","14.23"
"ESP","","TOTAL","FEMALE","2009","15.15"
"ESP","","TOTAL","FEMALE","2010","14.9"
"ESP","","TOTAL","FEMALE","2011","14.85"
"ESP","","TOTAL","FEMALE","2012","15.7"
"ESP","","TOTAL","FEMALE","2013","14.83"
"ESP","","TOTAL","FEMALE","2014","15.95"
"ESP","","TOTAL","FEMALE","2015","17.71"
"ESP","","TOTAL","FEMALE","2017","16.87"
"ESP","","TOTAL","FEMALE","2018","17.13"
"ESP","","TOTAL","FEMALE","2019","16.83"
"ESP","","TOTAL","FEMALE","2020","16.4"
"EST","","TOTAL","FEMALE","1981","1.2"
"EST","","TOTAL","FEMALE","1982","1.18"
"EST","","TOTAL","FEMALE","1985","1.09"
"EST","","TOTAL","FEMALE","1986","0.9"
"EST","","TOTAL","FEMALE","1987","0.68"
"EST","","TOTAL","FEMALE","1988","0.89"
"EST","","TOTAL","FEMALE","1989","0.85"
"EST","","TOTAL","FEMALE","1990","1.03"
"EST","","TOTAL","FEMALE","1991","0.48"
"EST","","TOTAL","FEMALE","1992","0.48"
"EST","","TOTAL","FEMALE","1993","0.98"
"EST","","TOTAL","FEMALE","1994","1.36"
"EST","","TOTAL","FEMALE","1995","1.38"
"EST","","TOTAL","FEMALE","1996","0.95"
"EST","","TOTAL","FEMALE","1997","0.42"
"EST","","TOTAL","FEMALE","1998","0.33"
"EST","","TOTAL","FEMALE","1999","0.59"
"EST","","TOTAL","FEMALE","2000","0.7"
"EST","","TOTAL","FEMALE","2001","2.66"
"EST","","TOTAL","FEMALE","2002","1.63"
"EST","","TOTAL","FEMALE","2003","5.37"
"EST","","TOTAL","FEMALE","2004","3.72"
"EST","","TOTAL","FEMALE","2005","7.25"
"EST","","TOTAL","FEMALE","2006","5.25"
"EST","","TOTAL","FEMALE","2007","7.01"
"EST","","TOTAL","FEMALE","2008","5.96"
"EST","","TOTAL","FEMALE","2009","5.51"
"EST","","TOTAL","FEMALE","2010","3.54"
"EST","","TOTAL","FEMALE","2011","3.77"
"EST","","TOTAL","FEMALE","2012","3.8"
"EST","","TOTAL","FEMALE","2013","2.72"
"EST","","TOTAL","FEMALE","2014","2.5"
"EST","","TOTAL","FEMALE","2015","2.35"
"EST","","TOTAL","FEMALE","2016","2.89"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1981","2.47067377"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1982","2.49849798"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1985","2.56221953"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1986","2.59024877"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1987","2.59927888"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1988","2.67283833"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1989","2.47437257"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1990","2.4584367"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1991","2.67363619"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1992","2.87475541"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1993","3.00862063"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1994","3.35171064"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1995","3.54272364"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1996","3.24400001"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1997","3.28563891"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1998","2.79276311"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","1999","2.54443584"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2000","2.22201979"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2001","1.90370758"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2002","1.84992953"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2003","2.01959966"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2004","1.85762983"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2005","2.00105661"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2006","2.4623429"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2007","2.6308972"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2008","2.80258404"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2009","2.68917246"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2010","2.90858165"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2011","3.62266479"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2012","4.13606452"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2013","4.13344698"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2014","4.19338024"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2015","4.59944442"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2016","4.77273695"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2017","5.34721366"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2018","5.40435303"
"","EU_AFTER_MAY2004","TOTAL","FEMALE","2019","5.79357075"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1969","4.62606881"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1970","4.49133632"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1971","4.51144101"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1972","4.34941518"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1973","4.21704749"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1974","4.24642786"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1975","4.6609566"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1976","4.43465161"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1977","4.07202398"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1978","4.34568724"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1979","4.69769633"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1980","4.8448803"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1981","5.04014043"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1982","5.17797246"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1983","5.63948993"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1984","6.96712723"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1985","7.45741355"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1986","7.80650283"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1987","7.71271977"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1988","8.21785582"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1989","8.42769666"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1990","8.9531563"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1991","9.16223513"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1992","9.22620016"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1993","9.24233134"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1994","9.40131916"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1995","9.87894275"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1996","10.03332408"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1997","10.51972544"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1998","10.88230282"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","1999","11.22342345"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2000","11.2891468"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2001","11.6648813"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2002","12.03245505"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2003","12.48831438"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2004","11.5982289"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2005","11.86381599"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2006","11.83441525"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2007","11.95565383"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2008","13.10304984"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2009","13.44674326"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2010","13.79179806"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2011","15.43078172"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2012","17.1357992"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2013","18.33076424"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2014","18.34525107"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2015","20.8732728"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2016","20.83215343"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2017","21.97902737"
"","EU_BEFORE_MAY2004","TOTAL","FEMALE","2018","22.68097241"
"","EU_MEMBERS","TOTAL","FEMALE","1969","4.04001063"
"","EU_MEMBERS","TOTAL","FEMALE","1970","4.08621249"
"","EU_MEMBERS","TOTAL","FEMALE","1971","4.10130957"
"","EU_MEMBERS","TOTAL","FEMALE","1972","3.92218506"
"","EU_MEMBERS","TOTAL","FEMALE","1973","3.8355975"
"","EU_MEMBERS","TOTAL","FEMALE","1974","3.90040617"
"","EU_MEMBERS","TOTAL","FEMALE","1975","4.2378961"
"","EU_MEMBERS","TOTAL","FEMALE","1976","4.02439647"
"","EU_MEMBERS","TOTAL","FEMALE","1977","3.7453112"
"","EU_MEMBERS","TOTAL","FEMALE","1978","3.94059267"
"","EU_MEMBERS","TOTAL","FEMALE","1979","4.2412116"
"","EU_MEMBERS","TOTAL","FEMALE","1980","4.39896445"
"","EU_MEMBERS","TOTAL","FEMALE","1981","4.44489366"
"","EU_MEMBERS","TOTAL","FEMALE","1982","4.55571441"
"","EU_MEMBERS","TOTAL","FEMALE","1983","4.87807613"
"","EU_MEMBERS","TOTAL","FEMALE","1984","5.89582294"
"","EU_MEMBERS","TOTAL","FEMALE","1985","6.31353483"
"","EU_MEMBERS","TOTAL","FEMALE","1986","6.5855193"
"","EU_MEMBERS","TOTAL","FEMALE","1987","6.5137604"
"","EU_MEMBERS","TOTAL","FEMALE","1988","6.91583649"
"","EU_MEMBERS","TOTAL","FEMALE","1989","7.02917458"
"","EU_MEMBERS","TOTAL","FEMALE","1990","7.43002869"
"","EU_MEMBERS","TOTAL","FEMALE","1991","7.64323014"
"","EU_MEMBERS","TOTAL","FEMALE","1992","7.74840824"
"","EU_MEMBERS","TOTAL","FEMALE","1993","7.79631311"
"","EU_MEMBERS","TOTAL","FEMALE","1994","8.00099692"
"","EU_MEMBERS","TOTAL","FEMALE","1995","8.41591044"
"","EU_MEMBERS","TOTAL","FEMALE","1996","8.47267161"
"","EU_MEMBERS","TOTAL","FEMALE","1997","8.86027348"
"","EU_MEMBERS","TOTAL","FEMALE","1998","9.03195142"
"","EU_MEMBERS","TOTAL","FEMALE","1999","9.24489252"
"","EU_MEMBERS","TOTAL","FEMALE","2000","9.2368747"
"","EU_MEMBERS","TOTAL","FEMALE","2001","9.4618951"
"","EU_MEMBERS","TOTAL","FEMALE","2002","9.75640722"
"","EU_MEMBERS","TOTAL","FEMALE","2003","10.16112378"
"","EU_MEMBERS","TOTAL","FEMALE","2004","9.44307315"
"","EU_MEMBERS","TOTAL","FEMALE","2005","9.69227963"
"","EU_MEMBERS","TOTAL","FEMALE","2006","9.78471586"
"","EU_MEMBERS","TOTAL","FEMALE","2007","9.92623884"
"","EU_MEMBERS","TOTAL","FEMALE","2008","10.870897"
"","EU_MEMBERS","TOTAL","FEMALE","2009","11.12311588"
"","EU_MEMBERS","TOTAL","FEMALE","2010","11.45375275"
"","EU_MEMBERS","TOTAL","FEMALE","2011","12.90322731"
"","EU_MEMBERS","TOTAL","FEMALE","2012","14.39912172"
"","EU_MEMBERS","TOTAL","FEMALE","2013","15.35080462"
"","EU_MEMBERS","TOTAL","FEMALE","2014","15.38992712"
"","EU_MEMBERS","TOTAL","FEMALE","2015","17.48758554"
"","EU_MEMBERS","TOTAL","FEMALE","2016","17.50829548"
"","EU_MEMBERS","TOTAL","FEMALE","2017","18.55062543"
"","EU_MEMBERS","TOTAL","FEMALE","2018","19.12004791"
"","EU_MEMBERS","TOTAL","FEMALE","2019","18.36839268"
"FIN","","TOTAL","FEMALE","1969","5.67"
"FIN","","TOTAL","FEMALE","1970","5.67"
"FIN","","TOTAL","FEMALE","1971","7.75"
"FIN","","TOTAL","FEMALE","1972","7.05"
"FIN","","TOTAL","FEMALE","1973","6.27"
"FIN","","TOTAL","FEMALE","1974","6.95"
"FIN","","TOTAL","FEMALE","1975","7.17"
"FIN","","TOTAL","FEMALE","1976","6.3"
"FIN","","TOTAL","FEMALE","1977","3.56"
"FIN","","TOTAL","FEMALE","1978","7.36"
"FIN","","TOTAL","FEMALE","1979","7.15"
"FIN","","TOTAL","FEMALE","1980","6.22"
"FIN","","TOTAL","FEMALE","1981","11.78"
"FIN","","TOTAL","FEMALE","1982","14.3"
"FIN","","TOTAL","FEMALE","1983","16.71"
"FIN","","TOTAL","FEMALE","1984","15.54"
"FIN","","TOTAL","FEMALE","1985","19.87"
"FIN","","TOTAL","FEMALE","1986","22.36"
"FIN","","TOTAL","FEMALE","1987","22.38"
"FIN","","TOTAL","FEMALE","1988","24.6"
"FIN","","TOTAL","FEMALE","1989","25.56"
"FIN","","TOTAL","FEMALE","1990","26.14"
"FIN","","TOTAL","FEMALE","1991","26.76"
"FIN","","TOTAL","FEMALE","1992","26.46"
"FIN","","TOTAL","FEMALE","1993","28.94"
"FIN","","TOTAL","FEMALE","1994","28.03"
"FIN","","TOTAL","FEMALE","1995","27.67"
"FIN","","TOTAL","FEMALE","1996","35.06"
"FIN","","TOTAL","FEMALE","1997","37.88"
"FIN","","TOTAL","FEMALE","1998","37.26"
"FIN","","TOTAL","FEMALE","1999","37.41"
"FIN","","TOTAL","FEMALE","2000","36.72"
"FIN","","TOTAL","FEMALE","2001","35.41"
"FIN","","TOTAL","FEMALE","2002","38.23"
"FIN","","TOTAL","FEMALE","2003","35.93"
"FIN","","TOTAL","FEMALE","2004","32.47"
"FIN","","TOTAL","FEMALE","2005","29.58"
"FIN","","TOTAL","FEMALE","2006","27.99"
"FIN","","TOTAL","FEMALE","2007","25.52"
"FIN","","TOTAL","FEMALE","2008","22.85"
"FIN","","TOTAL","FEMALE","2009","21.83"
"FIN","","TOTAL","FEMALE","2010","21.03"
"FIN","","TOTAL","FEMALE","2011","17.75"
"FIN","","TOTAL","FEMALE","2012","19.42"
"FIN","","TOTAL","FEMALE","2013","17.96"
"FIN","","TOTAL","FEMALE","2014","18.25"
"FIN","","TOTAL","FEMALE","2016","17.58"
"FIN","","TOTAL","FEMALE","2017","16.59"
"FIN","","TOTAL","FEMALE","2018","18.68"
"FRA","","TOTAL","FEMALE","1968","8.61"
"FRA","","TOTAL","FEMALE","1969","8.03"
"FRA","","TOTAL","FEMALE","1970","8"
"FRA","","TOTAL","FEMALE","1971","7.71"
"FRA","","TOTAL","FEMALE","1972","7.24"
"FRA","","TOTAL","FEMALE","1973","6.86"
"FRA","","TOTAL","FEMALE","1974","6.26"
"FRA","","TOTAL","FEMALE","1975","7.07"
"FRA","","TOTAL","FEMALE","1976","6.62"
"FRA","","TOTAL","FEMALE","1977","6.31"
"FRA","","TOTAL","FEMALE","1978","6.5"
"FRA","","TOTAL","FEMALE","1979","7.85"
"FRA","","TOTAL","FEMALE","1980","8.86"
"FRA","","TOTAL","FEMALE","1981","10.56"
"FRA","","TOTAL","FEMALE","1982","11.16"
"FRA","","TOTAL","FEMALE","1983","12.49"
"FRA","","TOTAL","FEMALE","1984","12.37"
"FRA","","TOTAL","FEMALE","1985","12.39"
"FRA","","TOTAL","FEMALE","1986","13.63"
"FRA","","TOTAL","FEMALE","1987","12.11"
"FRA","","TOTAL","FEMALE","1988","12.78"
"FRA","","TOTAL","FEMALE","1989","12.34"
"FRA","","TOTAL","FEMALE","1990","12.46"
"FRA","","TOTAL","FEMALE","1991","11.76"
"FRA","","TOTAL","FEMALE","1992","11.21"
"FRA","","TOTAL","FEMALE","1993","11.96"
"FRA","","TOTAL","FEMALE","1994","11.69"
"FRA","","TOTAL","FEMALE","1995","11.64"
"FRA","","TOTAL","FEMALE","1996","11.5"
"FRA","","TOTAL","FEMALE","1997","11.91"
"FRA","","TOTAL","FEMALE","1998","12.95"
"FRA","","TOTAL","FEMALE","1999","13.94"
"FRA","","TOTAL","FEMALE","2000","14.76"
"FRA","","TOTAL","FEMALE","2001","15.02"
"FRA","","TOTAL","FEMALE","2002","15.35"
"FRA","","TOTAL","FEMALE","2003","16.52"
"FRA","","TOTAL","FEMALE","2004","13.53"
"FRA","","TOTAL","FEMALE","2005","13.98"
"FRA","","TOTAL","FEMALE","2006","12.69"
"FRA","","TOTAL","FEMALE","2007","12.36"
"FRA","","TOTAL","FEMALE","2008","12.21"
"FRA","","TOTAL","FEMALE","2009","12.05"
"FRA","","TOTAL","FEMALE","2010","11.65"
"FRA","","TOTAL","FEMALE","2011","12.35"
"FRA","","TOTAL","FEMALE","2012","13.32"
"FRA","","TOTAL","FEMALE","2013","13.35"
"FRA","","TOTAL","FEMALE","2014","12.95"
"GBR","","TOTAL","FEMALE","1968","2.66"
"GBR","","TOTAL","FEMALE","1969","2.74"
"GBR","","TOTAL","FEMALE","1970","2.68"
"GBR","","TOTAL","FEMALE","1971","2.93"
"GBR","","TOTAL","FEMALE","1972","3.02"
"GBR","","TOTAL","FEMALE","1973","3.16"
"GBR","","TOTAL","FEMALE","1974","3.46"
"GBR","","TOTAL","FEMALE","1975","3.75"
"GBR","","TOTAL","FEMALE","1976","3.9"
"GBR","","TOTAL","FEMALE","1977","3.83"
"GBR","","TOTAL","FEMALE","1978","4.44"
"GBR","","TOTAL","FEMALE","1979","5.64"
"GBR","","TOTAL","FEMALE","1980","5.64"
"GBR","","TOTAL","FEMALE","1981","5.47"
"GBR","","TOTAL","FEMALE","1982","6.01"
"GBR","","TOTAL","FEMALE","1983","6.37"
"GBR","","TOTAL","FEMALE","1984","14.41"
"GBR","","TOTAL","FEMALE","1985","15.61"
"GBR","","TOTAL","FEMALE","1986","16.07"
"GBR","","TOTAL","FEMALE","1987","15.4"
"GBR","","TOTAL","FEMALE","1988","16.1"
"GBR","","TOTAL","FEMALE","1989","16.51"
"GBR","","TOTAL","FEMALE","1990","15.49"
"GBR","","TOTAL","FEMALE","1991","15.33"
"GBR","","TOTAL","FEMALE","1992","14.18"
"GBR","","TOTAL","FEMALE","1993","9.22"
"GBR","","TOTAL","FEMALE","1994","9.34"
"GBR","","TOTAL","FEMALE","1995","10.35"
"GBR","","TOTAL","FEMALE","1996","10.41"
"GBR","","TOTAL","FEMALE","1997","10.7"
"GBR","","TOTAL","FEMALE","1998","11.51"
"GBR","","TOTAL","FEMALE","1999","12.24"
"GBR","","TOTAL","FEMALE","2001","15.64"
"GBR","","TOTAL","FEMALE","2002","15.79"
"GBR","","TOTAL","FEMALE","2003","16.93"
"GBR","","TOTAL","FEMALE","2004","16.34"
"GBR","","TOTAL","FEMALE","2005","15.8"
"GBR","","TOTAL","FEMALE","2006","15.71"
"GBR","","TOTAL","FEMALE","2007","17.14"
"GBR","","TOTAL","FEMALE","2008","18.81"
"GBR","","TOTAL","FEMALE","2009","18.1"
"GBR","","TOTAL","FEMALE","2010","19.54"
"GBR","","TOTAL","FEMALE","2011","27.58"
"GBR","","TOTAL","FEMALE","2012","31.71"
"GBR","","TOTAL","FEMALE","2013","33.16"
"GBR","","TOTAL","FEMALE","2014","34.15"
"GBR","","TOTAL","FEMALE","2015","39.59"
"GBR","","TOTAL","FEMALE","2016","38.61"
"GBR","","TOTAL","FEMALE","2017","39.54"
"GBR","","TOTAL","FEMALE","2018","40.55"
"GBR","","TOTAL","FEMALE","2019","35.35"
"GEO","","TOTAL","FEMALE","1981","1.4"
"GEO","","TOTAL","FEMALE","1982","0.83"
"GEO","","TOTAL","FEMALE","1985","1.09"
"GEO","","TOTAL","FEMALE","1986","0.62"
"GEO","","TOTAL","FEMALE","1987","0.7"
"GEO","","TOTAL","FEMALE","1988","0.3"
"GEO","","TOTAL","FEMALE","1989","0.51"
"GEO","","TOTAL","FEMALE","1990","0.43"
"GEO","","TOTAL","FEMALE","1991","0.28"
"GEO","","TOTAL","FEMALE","1992","0.43"
"GEO","","TOTAL","FEMALE","1994","1.41"
"GEO","","TOTAL","FEMALE","1995","0.59"
"GEO","","TOTAL","FEMALE","1996","0.54"
"GEO","","TOTAL","FEMALE","1997","0.56"
"GEO","","TOTAL","FEMALE","1998","0.21"
"GEO","","TOTAL","FEMALE","1999","0.45"
"GEO","","TOTAL","FEMALE","2000","0.18"
"GEO","","TOTAL","FEMALE","2001","0.17"
"GEO","","TOTAL","FEMALE","2004","0.3"
"GEO","","TOTAL","FEMALE","2005","0.13"
"GEO","","TOTAL","FEMALE","2006","0.03"
"GEO","","TOTAL","FEMALE","2007","0.16"
"GEO","","TOTAL","FEMALE","2009","0.31"
"GEO","","TOTAL","FEMALE","2010","0.26"
"GEO","","TOTAL","FEMALE","2011","0.86"
"GEO","","TOTAL","FEMALE","2012","0.95"
"GEO","","TOTAL","FEMALE","2013","1.14"
"GEO","","TOTAL","FEMALE","2014","1.75"
"GEO","","TOTAL","FEMALE","2015","1.34"
"GEO","","TOTAL","FEMALE","2016","1.82"
"GEO","","TOTAL","FEMALE","2017","1.65"
"GEO","","TOTAL","FEMALE","2018","1.18"
"GEO","","TOTAL","FEMALE","2019","1.61"
"GEO","","TOTAL","FEMALE","2020","1.39"
"GRC","","TOTAL","FEMALE","1968","5.61"
"GRC","","TOTAL","FEMALE","1969","6.94"
"GRC","","TOTAL","FEMALE","1970","5.76"
"GRC","","TOTAL","FEMALE","1971","5.09"
"GRC","","TOTAL","FEMALE","1972","4.7"
"GRC","","TOTAL","FEMALE","1973","4.39"
"GRC","","TOTAL","FEMALE","1974","5.66"
"GRC","","TOTAL","FEMALE","1975","4.94"
"GRC","","TOTAL","FEMALE","1976","5.12"
"GRC","","TOTAL","FEMALE","1977","5.51"
"GRC","","TOTAL","FEMALE","1978","5.89"
"GRC","","TOTAL","FEMALE","1979","4.06"
"GRC","","TOTAL","FEMALE","1980","4.26"
"GRC","","TOTAL","FEMALE","1981","4.5"
"GRC","","TOTAL","FEMALE","1982","4.44"
"GRC","","TOTAL","FEMALE","1983","4.14"
"GRC","","TOTAL","FEMALE","1984","4.3"
"GRC","","TOTAL","FEMALE","1985","3.21"
"GRC","","TOTAL","FEMALE","1986","1.98"
"GRC","","TOTAL","FEMALE","1987","1.84"
"GRC","","TOTAL","FEMALE","1988","1.68"
"GRC","","TOTAL","FEMALE","1989","1.45"
"GRC","","TOTAL","FEMALE","1990","1.45"
"GRC","","TOTAL","FEMALE","1991","1.56"
"GRC","","TOTAL","FEMALE","1992","2.52"
"GRC","","TOTAL","FEMALE","1993","2.17"
"GRC","","TOTAL","FEMALE","1994","1.19"
"GRC","","TOTAL","FEMALE","1995","0.85"
"GRC","","TOTAL","FEMALE","1996","1.07"
"GRC","","TOTAL","FEMALE","1997","0.75"
"GRC","","TOTAL","FEMALE","1998","0.42"
"GRC","","TOTAL","FEMALE","1999","0.42"
"GRC","","TOTAL","FEMALE","2000","0.54"
"GRC","","TOTAL","FEMALE","2001","0.82"
"GRC","","TOTAL","FEMALE","2002","0.88"
"GRC","","TOTAL","FEMALE","2003","1.18"
"GRC","","TOTAL","FEMALE","2004","0.93"
"GRC","","TOTAL","FEMALE","2005","0.87"
"GRC","","TOTAL","FEMALE","2006","0.54"
"GRC","","TOTAL","FEMALE","2007","0.64"
"GRC","","TOTAL","FEMALE","2008","0.55"
"GRC","","TOTAL","FEMALE","2009","0.67"
"GRC","","TOTAL","FEMALE","2010","0.36"
"GRC","","TOTAL","FEMALE","2011","0.57"
"GRC","","TOTAL","FEMALE","2012","0.62"
"GRC","","TOTAL","FEMALE","2014","2.93"
"GRC","","TOTAL","FEMALE","2015","4.64"
"GRC","","TOTAL","FEMALE","2016","5.77"
"GRC","","TOTAL","FEMALE","2017","7.44"
"GRC","","TOTAL","FEMALE","2018","7.59"
"GRC","","TOTAL","FEMALE","2019","8.43"
"HRV","","TOTAL","FEMALE","1985","2.53"
"HRV","","TOTAL","FEMALE","1986","2.79"
"HRV","","TOTAL","FEMALE","1987","3.53"
"HRV","","TOTAL","FEMALE","1988","4.06"
"HRV","","TOTAL","FEMALE","1989","4.04"
"HRV","","TOTAL","FEMALE","1990","2.93"
"HRV","","TOTAL","FEMALE","1991","2.31"
"HRV","","TOTAL","FEMALE","1992","2.47"
"HRV","","TOTAL","FEMALE","1993","2.46"
"HRV","","TOTAL","FEMALE","1994","5.58"
"HRV","","TOTAL","FEMALE","1995","7.29"
"HRV","","TOTAL","FEMALE","1996","8.23"
